COD_MUN,Nome,State,Candidate,Round,Votes,Tot_Votes,Pct_Votes
4322301,Tuparendi,RS,DILMA VANA ROUSSEFF,2,2379,5884,40.431679129843644
4322558,Vanini,RS,DILMA VANA ROUSSEFF,2,635,1482,42.847503373819166
4205159,Doutor Pedrinho,SC,DILMA VANA ROUSSEFF,2,520,2342,22.20324508966695
4101853,Ariranha do Ivaí,PR,DILMA VANA ROUSSEFF,2,1065,1753,60.752994865944096
4207403,Imbuia,SC,DILMA VANA ROUSSEFF,2,1937,3866,50.103466114847386
4310439,Ipê,RS,DILMA VANA ROUSSEFF,2,1139,4253,26.78109569715495
4123907,Santa Mariana,PR,DILMA VANA ROUSSEFF,2,3863,7394,52.24506356505274
4216305,São João Batista,SC,DILMA VANA ROUSSEFF,2,3561,15375,23.1609756097561
4322608,Venâncio Aires,RS,DILMA VANA ROUSSEFF,2,21519,42425,50.7224513847967
4310108,Igrejinha,RS,DILMA VANA ROUSSEFF,2,8508,20423,41.658913969544145
4124806,São João,PR,DILMA VANA ROUSSEFF,2,3607,6781,53.19274443297449
4301602,Bagé,RS,DILMA VANA ROUSSEFF,2,29740,66867,44.47634857253952
4314506,Pinheiro Machado,RS,DILMA VANA ROUSSEFF,2,4597,8008,57.4050949050949
4104105,Campo do Tenente,PR,DILMA VANA ROUSSEFF,2,1342,4480,29.955357142857142
4101705,Araruna,PR,DILMA VANA ROUSSEFF,2,4172,8313,50.186454950078186
4302154,Boa Vista das Missões,RS,DILMA VANA ROUSSEFF,2,677,1398,48.42632331902718
4216057,São Cristovão do Sul,SC,DILMA VANA ROUSSEFF,2,854,2503,34.11905713144227
5101902,Brasnorte,MT,DILMA VANA ROUSSEFF,2,2679,6682,40.092786590841065
5005251,Laguna Carapã,MS,DILMA VANA ROUSSEFF,2,1631,3565,45.750350631136044
5103452,Denise,MT,DILMA VANA ROUSSEFF,2,2080,4071,51.09309751903709
5221551,Turvelândia,GO,DILMA VANA ROUSSEFF,2,1572,3076,51.10533159947984
5211503,Itumbiara,GO,DILMA VANA ROUSSEFF,2,20423,53248,38.3544921875
5218508,Quirinópolis,GO,DILMA VANA ROUSSEFF,2,11899,24614,48.34240676038027
5100805,Apiacás,MT,DILMA VANA ROUSSEFF,2,1842,3574,51.53889199776162
5102793,Carlinda,MT,DILMA VANA ROUSSEFF,2,2400,5144,46.65629860031104
5106216,Nova Canaã do Norte,MT,DILMA VANA ROUSSEFF,2,1913,6649,28.771243796059558
5106422,Peixoto de Azevedo,MT,DILMA VANA ROUSSEFF,2,7225,13098,55.161093296686516
39322,NICOSIA,ZZ,DILMA VANA ROUSSEFF,2,6,23,26.08695652173913
29394,BISSAU,ZZ,DILMA VANA ROUSSEFF,2,19,38,50
1200427,Rodrigues Alves,AC,DILMA VANA ROUSSEFF,2,2782,6344,43.85245901639344
1703826,Cachoeirinha,TO,DILMA VANA ROUSSEFF,2,958,1225,78.20408163265307
1718303,Praia Norte,TO,DILMA VANA ROUSSEFF,2,2701,3713,72.74441152706707
1303304,Novo Aripuanã,AM,DILMA VANA ROUSSEFF,2,5464,6615,82.60015117157974
1502301,Capitão Poço,PA,DILMA VANA ROUSSEFF,2,15192,26467,57.39978085918314
1501956,Cachoeira do Piriá,PA,DILMA VANA ROUSSEFF,2,5935,7962,74.54157246922884
1712504,Marianópolis do Tocantins,TO,DILMA VANA ROUSSEFF,2,1351,1969,68.6135093956323
1706001,Couto Magalhães,TO,DILMA VANA ROUSSEFF,2,1701,2637,64.50511945392492
1715507,Oliveira de Fátima,TO,DILMA VANA ROUSSEFF,2,622,1175,52.93617021276595
1101708,Urupá,RO,DILMA VANA ROUSSEFF,2,3340,6613,50.50657795251777
1100924,Chupinguaia,RO,DILMA VANA ROUSSEFF,2,1506,3366,44.741532976827095
1718758,Rio Sono,TO,DILMA VANA ROUSSEFF,2,1814,2684,67.58569299552906
1716208,Paranã,TO,DILMA VANA ROUSSEFF,2,3780,4676,80.83832335329342
2700102,Água Branca,AL,DILMA VANA ROUSSEFF,2,8717,10148,85.89869925108395
2926202,Riachão das Neves,BA,DILMA VANA ROUSSEFF,2,10442,12180,85.73070607553366
2205854,Madeiro,PI,DILMA VANA ROUSSEFF,2,3428,4112,83.36575875486382
2515500,Serra Branca,PB,DILMA VANA ROUSSEFF,2,5083,7208,70.51886792452831
2925253,Ponto Novo,BA,DILMA VANA ROUSSEFF,2,5277,7763,67.97629782300658
2609501,Nazaré da Mata,PE,DILMA VANA ROUSSEFF,2,11630,19039,61.0851410263144
2413706,Sítio Novo,RN,DILMA VANA ROUSSEFF,2,2736,3354,81.5742397137746
2902658,Banzaê,BA,DILMA VANA ROUSSEFF,2,4832,6666,72.48724872487249
2611507,Quipapá,PE,DILMA VANA ROUSSEFF,2,7680,10108,75.97942223981005
2202109,Campinas do Piauí,PI,DILMA VANA ROUSSEFF,2,3050,3344,91.20813397129187
2910503,Entre Rios,BA,DILMA VANA ROUSSEFF,2,14154,18957,74.66371261275519
2301851,Banabuiú,CE,DILMA VANA ROUSSEFF,2,8507,9711,87.60168880650808
2503704,Cajazeiras,PB,DILMA VANA ROUSSEFF,2,25483,31813,80.10247383145254
2313005,Solonópole,CE,DILMA VANA ROUSSEFF,2,8469,9834,86.11958511287371
2308351,Milhã,CE,DILMA VANA ROUSSEFF,2,7128,7892,90.31931069437404
2514453,São José dos Ramos,PB,DILMA VANA ROUSSEFF,2,2727,3573,76.32241813602015
2503209,Cabedelo,PB,DILMA VANA ROUSSEFF,2,17146,30786,55.69414669005393
2923506,Palmeiras,BA,DILMA VANA ROUSSEFF,2,3755,4519,83.09360477981855
2901957,Apuarema,BA,DILMA VANA ROUSSEFF,2,2295,3473,66.08119781169019
2918803,Laje,BA,DILMA VANA ROUSSEFF,2,8551,13060,65.47473200612556
2909000,Cordeiros,BA,DILMA VANA ROUSSEFF,2,2438,4282,56.93601120971509
2926657,Ribeirão do Largo,BA,DILMA VANA ROUSSEFF,2,3703,5116,72.3807662236122
2207900,Pedro II,PI,DILMA VANA ROUSSEFF,2,14406,20165,71.44061492685346
2311702,Reriutaba,CE,DILMA VANA ROUSSEFF,2,8506,10262,82.88832586240498
2921609,Morpará,BA,DILMA VANA ROUSSEFF,2,3631,4806,75.55139409071994
2102002,Bom Jardim,MA,DILMA VANA ROUSSEFF,2,13754,16503,83.34242258983215
2203602,Eliseu Martins,PI,DILMA VANA ROUSSEFF,2,1957,2527,77.44360902255639
2105427,Itinga do Maranhão,MA,DILMA VANA ROUSSEFF,2,6946,11140,62.35188509874327
2616209,Vertentes,PE,DILMA VANA ROUSSEFF,2,6223,11122,55.95216687646107
3503950,Aspásia,SP,DILMA VANA ROUSSEFF,2,564,1426,39.55119214586255
3531308,Monte Alto,SP,DILMA VANA ROUSSEFF,2,5753,27206,21.146070719694183
3539004,Pirangi,SP,DILMA VANA ROUSSEFF,2,1168,6098,19.15382092489341
3533205,Nova Independência,SP,DILMA VANA ROUSSEFF,2,1018,2210,46.06334841628959
3109808,Cachoeira Dourada,MG,DILMA VANA ROUSSEFF,2,1063,1509,70.44400265076209
3512506,Coroados,SP,DILMA VANA ROUSSEFF,2,936,3195,29.295774647887324
3302700,Maricá,RJ,DILMA VANA ROUSSEFF,2,37354,64095,58.27911693579843
3168101,Tapira,MG,DILMA VANA ROUSSEFF,2,1112,2968,37.46630727762803
3137205,Lagoa da Prata,MG,DILMA VANA ROUSSEFF,2,9200,25947,35.45689289705939
3167202,Sete Lagoas,MG,DILMA VANA ROUSSEFF,2,58317,122539,47.59056300443124
3117504,Conceição do Mato Dentro,MG,DILMA VANA ROUSSEFF,2,6000,9665,62.07966890843248
3129806,Ibirité,MG,DILMA VANA ROUSSEFF,2,49200,81157,60.62323644294393
3105400,Barão de Cocais,MG,DILMA VANA ROUSSEFF,2,9306,17396,53.4950563347896
3538204,Pinhalzinho,SP,DILMA VANA ROUSSEFF,2,1751,7650,22.88888888888889
3301405,Conceição de Macabu,RJ,DILMA VANA ROUSSEFF,2,5926,10884,54.44689452407203
3131158,Ipaba,MG,DILMA VANA ROUSSEFF,2,6917,9770,70.79836233367452
3170578,Vargem Alegre,MG,DILMA VANA ROUSSEFF,2,2609,4151,62.85232474102626
3120003,Córrego Novo,MG,DILMA VANA ROUSSEFF,2,1712,2323,73.697804563065
3523206,Itararé,SP,DILMA VANA ROUSSEFF,2,6698,26191,25.573670344774925
3133501,Itapecerica,MG,DILMA VANA ROUSSEFF,2,5430,13178,41.205038700865074
3501152,Alumínio,SP,DILMA VANA ROUSSEFF,2,4673,10789,43.31263323755677
3164704,São Sebastião do Paraíso,MG,DILMA VANA ROUSSEFF,2,17367,36060,48.161397670549086
3514957,Embaúba,SP,DILMA VANA ROUSSEFF,2,512,1876,27.292110874200425
3137809,Lambari,MG,DILMA VANA ROUSSEFF,2,5606,11969,46.83766396524355
3121100,Delfim Moreira,MG,DILMA VANA ROUSSEFF,2,1970,5133,38.37911552698227
3150307,Piedade do Rio Grande,MG,DILMA VANA ROUSSEFF,2,1565,2878,54.3780403057679
4120200,Porto Rico,PR,DILMA VANA ROUSSEFF,2,1159,1847,62.75040606388739
4202453,Bombinhas,SC,DILMA VANA ROUSSEFF,2,2915,8194,35.57481083719795
4211306,Navegantes,SC,DILMA VANA ROUSSEFF,2,11036,31684,34.831460674157306
4312807,Nova Araçá,RS,DILMA VANA ROUSSEFF,2,712,2832,25.141242937853107
4311304,Lagoa Vermelha,RS,DILMA VANA ROUSSEFF,2,6761,16219,41.68567729206486
4203709,Canelinha,SC,DILMA VANA ROUSSEFF,2,2196,7013,31.313275345786394
4300802,Antônio Prado,RS,DILMA VANA ROUSSEFF,2,2163,8805,24.56558773424191
4218707,Tubarão,SC,DILMA VANA ROUSSEFF,2,21278,59173,35.958967772463794
4321477,Tiradentes do Sul,RS,DILMA VANA ROUSSEFF,2,2052,3940,52.08121827411168
4309050,Glorinha,RS,DILMA VANA ROUSSEFF,2,1545,4515,34.21926910299003
4320552,Sertão Santana,RS,DILMA VANA ROUSSEFF,2,1640,3928,41.75152749490835
4319901,Sapiranga,RS,DILMA VANA ROUSSEFF,2,21466,46892,45.777531348630895
4310652,Itati,RS,DILMA VANA ROUSSEFF,2,953,1927,49.45511157239232
4322400,Uruguaiana,RS,DILMA VANA ROUSSEFF,2,29132,62938,46.28682195176205
4314175,Pedras Altas,RS,DILMA VANA ROUSSEFF,2,856,1424,60.1123595505618
4319307,São Paulo das Missões,RS,DILMA VANA ROUSSEFF,2,2430,4263,57.00211118930331
4322343,Ubiretama,RS,DILMA VANA ROUSSEFF,2,587,1573,37.31722822631914
5102603,Campinápolis,MT,DILMA VANA ROUSSEFF,2,2689,5917,45.44532702382965
5107701,Rosário Oeste,MT,DILMA VANA ROUSSEFF,2,5246,8440,62.1563981042654
5107800,Santo Antônio do Leverger,MT,DILMA VANA ROUSSEFF,2,7101,10543,67.35274589775206
5219258,Santa Fé de Goiás,GO,DILMA VANA ROUSSEFF,2,1531,2686,56.99925539836188
5107602,Rondonópolis,MT,DILMA VANA ROUSSEFF,2,51420,107523,47.822326385982535
30139,MITSUKAIDO,ZZ,DILMA VANA ROUSSEFF,2,131,1382,9.479015918958032
30473,STA C LA SIERRA,ZZ,DILMA VANA ROUSSEFF,2,179,960,18.645833333333332
1506195,Rurópolis,PA,DILMA VANA ROUSSEFF,2,6443,10478,61.49074250811224
1400282,Iracema,RR,DILMA VANA ROUSSEFF,2,2419,3723,64.97448294386248
1718840,Sandolândia,TO,DILMA VANA ROUSSEFF,2,1197,2179,54.93345571363011
1300029,Alvarães,AM,DILMA VANA ROUSSEFF,2,4894,6244,78.37924407431134
1705607,Conceição do Tocantins,TO,DILMA VANA ROUSSEFF,2,1302,1841,70.72243346007605
2206803,Nossa Senhora dos Remédios,PI,DILMA VANA ROUSSEFF,2,3999,5101,78.39639286414427
2707404,Porto de Pedras,AL,DILMA VANA ROUSSEFF,2,1824,4213,43.29456444338951
2914505,Irará,BA,DILMA VANA ROUSSEFF,2,12241,15741,77.76507210469474
2110708,São Domingos do Maranhão,MA,DILMA VANA ROUSSEFF,2,13059,17873,73.06551782017569
2900355,Adustina,BA,DILMA VANA ROUSSEFF,2,6809,8178,83.25996576179995
2210003,São João do Piauí,PI,DILMA VANA ROUSSEFF,2,7907,9830,80.43743641912513
2501906,Belém,PB,DILMA VANA ROUSSEFF,2,6217,9554,65.0722210592422
2925204,Pojuca,BA,DILMA VANA ROUSSEFF,2,11558,17928,64.4689870593485
2500700,São João do Rio do Peixe,PB,DILMA VANA ROUSSEFF,2,8350,10495,79.56169604573606
2911600,Governador Mangabeira,BA,DILMA VANA ROUSSEFF,2,7514,11007,68.26564913237031
2111607,São Raimundo das Mangabeiras,MA,DILMA VANA ROUSSEFF,2,6640,9314,71.29053038436763
2305407,Icó,CE,DILMA VANA ROUSSEFF,2,29473,33873,87.01030319133233
2313252,Tarrafas,CE,DILMA VANA ROUSSEFF,2,3694,4840,76.32231404958678
2916807,Itarantim,BA,DILMA VANA ROUSSEFF,2,5611,9050,62
2708006,Santana do Ipanema,AL,DILMA VANA ROUSSEFF,2,17188,21600,79.57407407407408
2708956,Senador Rui Palmeira,AL,DILMA VANA ROUSSEFF,2,4910,5880,83.50340136054422
2308807,Moraújo,CE,DILMA VANA ROUSSEFF,2,3656,4773,76.59752776031846
2613909,Serra Talhada,PE,DILMA VANA ROUSSEFF,2,34783,42965,80.95659257535203
2303204,Caririaçu,CE,DILMA VANA ROUSSEFF,2,11901,15930,74.70809792843691
2407252,Major Sales,RN,DILMA VANA ROUSSEFF,2,1810,2064,87.6937984496124
2707602,Quebrangulo,AL,DILMA VANA ROUSSEFF,2,4985,6652,74.93986770895971
2608750,Lagoa Grande,PE,DILMA VANA ROUSSEFF,2,10329,12927,79.90252958923185
2807402,Tobias Barreto,SE,DILMA VANA ROUSSEFF,2,20658,27928,73.9687768547694
2702355,Craíbas,AL,DILMA VANA ROUSSEFF,2,10397,12421,83.70501569921906
2922250,Muquém de São Francisco,BA,DILMA VANA ROUSSEFF,2,4230,5876,71.98774676650783
2105658,Junco do Maranhão,MA,DILMA VANA ROUSSEFF,2,2725,3246,83.94947627849662
2201150,Baixa Grande do Ribeiro,PI,DILMA VANA ROUSSEFF,2,4518,5742,78.68338557993731
2804409,Neópolis,SE,DILMA VANA ROUSSEFF,2,7695,10103,76.16549539740672
2703007,Ibateguara,AL,DILMA VANA ROUSSEFF,2,3574,7013,50.9624982175959
2802007,Divina Pastora,SE,DILMA VANA ROUSSEFF,2,2077,2652,78.31825037707391
2616183,Vertente do Lério,PE,DILMA VANA ROUSSEFF,2,3882,5460,71.0989010989011
3144375,Natalândia,MG,DILMA VANA ROUSSEFF,2,1655,2138,77.4087932647334
3529104,Marinópolis,SP,DILMA VANA ROUSSEFF,2,604,1469,41.11640571817563
3120102,Couto de Magalhães de Minas,MG,DILMA VANA ROUSSEFF,2,1598,2426,65.86974443528442
3113503,Carbonita,MG,DILMA VANA ROUSSEFF,2,2933,5234,56.03744745892243
3205036,Vargem Alta,ES,DILMA VANA ROUSSEFF,2,3301,11151,29.602726212895703
3546504,Santa Ernestina,SP,DILMA VANA ROUSSEFF,2,1309,3916,33.42696629213483
3166709,Serra dos Aimorés,MG,DILMA VANA ROUSSEFF,2,2591,3988,64.96990972918756
3537305,Penápolis,SP,DILMA VANA ROUSSEFF,2,10831,32994,32.82718069952112
3518008,Guarani d'Oeste,SP,DILMA VANA ROUSSEFF,2,677,1302,51.996927803379414
3507456,Borebi,SP,DILMA VANA ROUSSEFF,2,548,1544,35.49222797927461
3504305,Avaí,SP,DILMA VANA ROUSSEFF,2,1125,3000,37.5
3505302,Barra Bonita,SP,DILMA VANA ROUSSEFF,2,5677,22452,25.28505255656512
3118205,Conquista,MG,DILMA VANA ROUSSEFF,2,1909,4046,47.18240237271379
3523602,Itirapina,SP,DILMA VANA ROUSSEFF,2,2311,7177,32.20008360039014
3131703,Itabira,MG,DILMA VANA ROUSSEFF,2,36160,69545,51.99511107915738
3530805,Mogi Mirim,SP,DILMA VANA ROUSSEFF,2,10094,50071,20.159373689361107
3131901,Itabirito,MG,DILMA VANA ROUSSEFF,2,11589,29547,39.22225606660575
3140605,Materlândia,MG,DILMA VANA ROUSSEFF,2,1852,2522,73.43378271213322
3528908,Mariápolis,SP,DILMA VANA ROUSSEFF,2,1121,2369,47.31954411143943
3158201,Santa Maria do Suaçuí,MG,DILMA VANA ROUSSEFF,2,4906,7360,66.65760869565217
3534005,Onda Verde,SP,DILMA VANA ROUSSEFF,2,1088,2712,40.117994100294986
3159357,Santa Rita de Minas,MG,DILMA VANA ROUSSEFF,2,2444,4247,57.54650341417471
3162609,São João do Oriente,MG,DILMA VANA ROUSSEFF,2,3522,5320,66.203007518797
3168408,Tarumirim,MG,DILMA VANA ROUSSEFF,2,3864,7745,49.89025177533893
3126109,Formiga,MG,DILMA VANA ROUSSEFF,2,16696,40772,40.94967134307858
3150505,Pimenta,MG,DILMA VANA ROUSSEFF,2,2479,4890,50.695296523517385
3305406,Sapucaia,RJ,DILMA VANA ROUSSEFF,2,5944,11240,52.88256227758007
3532306,Natividade da Serra,SP,DILMA VANA ROUSSEFF,2,1752,4384,39.96350364963504
3145505,Olímpio Noronha,MG,DILMA VANA ROUSSEFF,2,838,1774,47.23788049605411
3537206,Pedro de Toledo,SP,DILMA VANA ROUSSEFF,2,2319,4974,46.62243667068758
3148806,Pedra do Anta,MG,DILMA VANA ROUSSEFF,2,2026,2565,78.98635477582846
3155801,Rio Pomba,MG,DILMA VANA ROUSSEFF,2,5455,9929,54.940074529157016
3532504,Neves Paulista,SP,DILMA VANA ROUSSEFF,2,2042,5694,35.86231120477696
3304524,Rio das Ostras,RJ,DILMA VANA ROUSSEFF,2,24513,50407,48.63015057432499
4322152,Tunas,RS,DILMA VANA ROUSSEFF,2,1803,2820,63.93617021276595
4309951,Ibirapuitã,RS,DILMA VANA ROUSSEFF,2,1322,2660,49.69924812030075
4112504,Jardim Alegre,PR,DILMA VANA ROUSSEFF,2,2905,6962,41.726515369146796
4200200,Agrolândia,SC,DILMA VANA ROUSSEFF,2,2533,6311,40.136270004753605
4308078,Fazenda Vilanova,RS,DILMA VANA ROUSSEFF,2,1197,2367,50.57034220532319
4123501,Santa Helena,PR,DILMA VANA ROUSSEFF,2,8759,15823,55.35612715667067
4114351,Manfrinópolis,PR,DILMA VANA ROUSSEFF,2,1480,2213,66.87754179846362
4126108,São Tomé,PR,DILMA VANA ROUSSEFF,2,1191,3736,31.879014989293363
4304358,Candiota,RS,DILMA VANA ROUSSEFF,2,3401,5794,58.69865377977218
4106555,Corumbataí do Sul,PR,DILMA VANA ROUSSEFF,2,1302,2528,51.50316455696202
5221197,Terezópolis de Goiás,GO,DILMA VANA ROUSSEFF,2,2071,4113,50.35254072453197
5221403,Trindade,GO,DILMA VANA ROUSSEFF,2,25403,57887,43.883773558830136
5006259,Novo Horizonte do Sul,MS,DILMA VANA ROUSSEFF,2,1547,2927,52.85275025623505
5105002,Jauru,MT,DILMA VANA ROUSSEFF,2,1982,5507,35.99055747230797
5103809,Figueirópolis D'Oeste,MT,DILMA VANA ROUSSEFF,2,554,2230,24.84304932735426
5217203,Piranhas,GO,DILMA VANA ROUSSEFF,2,3918,6646,58.95275353596148
5213087,Minaçu,GO,DILMA VANA ROUSSEFF,2,10016,16149,62.02241624868413
5200159,Adelândia,GO,DILMA VANA ROUSSEFF,2,818,1978,41.354903943377145
29530,CIDADE DO CABO,ZZ,DILMA VANA ROUSSEFF,2,24,99,24.242424242424242
1501204,Baião,PA,DILMA VANA ROUSSEFF,2,9711,15477,62.744717968598565
1300904,Canutama,AM,DILMA VANA ROUSSEFF,2,3393,4380,77.46575342465754
1101757,Vale do Anari,RO,DILMA VANA ROUSSEFF,2,2130,4459,47.768557972639606
1400233,Caroebe,RR,DILMA VANA ROUSSEFF,2,2322,4332,53.601108033241
2205409,Joaquim Pires,PI,DILMA VANA ROUSSEFF,2,5916,8044,73.54549975136749
2411403,Santana do Matos,RN,DILMA VANA ROUSSEFF,2,6406,8568,74.76657329598507
2609105,Machados,PE,DILMA VANA ROUSSEFF,2,4964,7070,70.21216407355021
2201903,Bom Jesus,PI,DILMA VANA ROUSSEFF,2,8341,11462,72.77089513173966
2501708,Barra de São Miguel,PB,DILMA VANA ROUSSEFF,2,2625,3562,73.69455362156091
2203354,Dirceu Arcoverde,PI,DILMA VANA ROUSSEFF,2,3448,3903,88.34230079426082
2606200,Goiana,PE,DILMA VANA ROUSSEFF,2,35500,44636,79.5322161484004
2401503,Barcelona,RN,DILMA VANA ROUSSEFF,2,1827,2967,61.57735085945399
2405405,Japi,RN,DILMA VANA ROUSSEFF,2,3145,3953,79.55982797875032
4218756,Tunápolis,SC,DILMA VANA ROUSSEFF,2,1323,3249,40.7202216066482
4201000,Anita Garibaldi,SC,DILMA VANA ROUSSEFF,2,3034,5346,56.75271230826786
4215059,Rio Rufino,SC,DILMA VANA ROUSSEFF,2,806,1778,45.3318335208099
4308458,Fortaleza dos Valos,RS,DILMA VANA ROUSSEFF,2,1469,3164,46.42857142857143
4204194,Chapadão do Lageado,SC,DILMA VANA ROUSSEFF,2,921,1982,46.46821392532795
4309159,Gramado Xavier,RS,DILMA VANA ROUSSEFF,2,1201,2311,51.968844655993074
4110953,Itaipulândia,PR,DILMA VANA ROUSSEFF,2,3249,6471,50.208623087621696
4126355,Serranópolis do Iguaçu,PR,DILMA VANA ROUSSEFF,2,1433,3538,40.503109101187114
4125704,São Miguel do Iguaçu,PR,DILMA VANA ROUSSEFF,2,8553,16231,52.69545930626579
4302709,Butiá,RS,DILMA VANA ROUSSEFF,2,6254,12250,51.053061224489795
4102752,Bela Vista da Caroba,PR,DILMA VANA ROUSSEFF,2,1501,2494,60.184442662389735
4122800,Salgado Filho,PR,DILMA VANA ROUSSEFF,2,1436,2882,49.8265093684941
4312443,Morrinhos do Sul,RS,DILMA VANA ROUSSEFF,2,1111,2401,46.272386505622656
4305173,Cerro Grande do Sul,RS,DILMA VANA ROUSSEFF,2,2803,5625,49.831111111111106
4305447,Chuvisca,RS,DILMA VANA ROUSSEFF,2,1476,3300,44.72727272727273
4303400,Caiçara,RS,DILMA VANA ROUSSEFF,2,1639,3460,47.369942196531795
4314498,Pinheirinho do Vale,RS,DILMA VANA ROUSSEFF,2,1604,2806,57.1632216678546
4200101,Abelardo Luz,SC,DILMA VANA ROUSSEFF,2,4457,9651,46.18174282457777
4125605,São Mateus do Sul,PR,DILMA VANA ROUSSEFF,2,11063,25682,43.07686317265011
4100202,Adrianópolis,PR,DILMA VANA ROUSSEFF,2,2276,3569,63.77136452787896
4305439,Chuí,RS,DILMA VANA ROUSSEFF,2,1718,3036,56.58761528326745
4307203,Erval Grande,RS,DILMA VANA ROUSSEFF,2,1838,3417,53.789874158618666
4302584,Bozano,RS,DILMA VANA ROUSSEFF,2,861,1798,47.88654060066741
5214002,Mozarlândia,GO,DILMA VANA ROUSSEFF,2,3540,7111,49.782027844185066
5212709,Mambaí,GO,DILMA VANA ROUSSEFF,2,1480,3820,38.7434554973822
5103361,Conquista D'Oeste,MT,DILMA VANA ROUSSEFF,2,634,1701,37.272192827748384
5222302,Vila Propício,GO,DILMA VANA ROUSSEFF,2,1551,2774,55.91204037490988
5219407,Santa Rita do Araguaia,GO,DILMA VANA ROUSSEFF,2,1263,2852,44.28471248246844
5107107,São José dos Quatro Marcos,MT,DILMA VANA ROUSSEFF,2,4575,9892,46.24949454104327
5200209,Água Limpa,GO,DILMA VANA ROUSSEFF,2,840,1589,52.863436123348016
5108402,Várzea Grande,MT,DILMA VANA ROUSSEFF,2,79834,136414,58.5233187209524
5105200,Juscimeira,MT,DILMA VANA ROUSSEFF,2,3105,6283,49.4190673245265
5221452,Trombas,GO,DILMA VANA ROUSSEFF,2,1008,1866,54.019292604501615
5218904,Rubiataba,GO,DILMA VANA ROUSSEFF,2,4219,10993,38.378968434458294
5106190,Nova Santa Helena,MT,DILMA VANA ROUSSEFF,2,920,2034,45.23107177974435
5002803,Caracol,MS,DILMA VANA ROUSSEFF,2,1482,3317,44.67892674103105
29785,HELSINQUE,ZZ,DILMA VANA ROUSSEFF,2,69,224,30.80357142857143
30210,NOVA DELHI,ZZ,DILMA VANA ROUSSEFF,2,5,19,26.31578947368421
1303502,Pauini,AM,DILMA VANA ROUSSEFF,2,3912,5253,74.47173043974871
1508126,Ulianópolis,PA,DILMA VANA ROUSSEFF,2,6336,10207,62.0750465366905
1501451,Belterra,PA,DILMA VANA ROUSSEFF,2,4676,9453,49.46577805987517
1701309,Aragominas,TO,DILMA VANA ROUSSEFF,2,2027,2775,73.04504504504504
1718709,Rio dos Bois,TO,DILMA VANA ROUSSEFF,2,897,1366,65.66617862371888
1716703,Colméia,TO,DILMA VANA ROUSSEFF,2,2429,4621,52.56438000432807
1100114,Jaru,RO,DILMA VANA ROUSSEFF,2,9673,26389,36.65542460873849
1507706,São Sebastião da Boa Vista,PA,DILMA VANA ROUSSEFF,2,9299,12640,73.56803797468355
1506302,Salvaterra,PA,DILMA VANA ROUSSEFF,2,8310,11553,71.92936899506621
2313807,Uruburetama,CE,DILMA VANA ROUSSEFF,2,10127,12510,80.95123900879297
2509701,Monteiro,PB,DILMA VANA ROUSSEFF,2,13782,17905,76.97291259424742
2414159,Tenente Laurentino Cruz,RN,DILMA VANA ROUSSEFF,2,2753,3440,80.02906976744187
2704302,Maceió,AL,DILMA VANA ROUSSEFF,2,223476,437588,51.06995621452142
2704708,Marechal Deodoro,AL,DILMA VANA ROUSSEFF,2,11840,23453,50.48394661663753
2929305,São Gonçalo dos Campos,BA,DILMA VANA ROUSSEFF,2,15386,18977,81.07709332349687
2210938,Sussuapara,PI,DILMA VANA ROUSSEFF,2,3810,4519,84.31068820535516
2910701,Euclides da Cunha,BA,DILMA VANA ROUSSEFF,2,24134,28970,83.30686917500863
2409100,Passa e Fica,RN,DILMA VANA ROUSSEFF,2,3922,5783,67.81947086287394
2923803,Paripiranga,BA,DILMA VANA ROUSSEFF,2,12915,16373,78.87986318939718
2202802,Conceição do Canindé,PI,DILMA VANA ROUSSEFF,2,2564,3031,84.59254371494556
2307700,Maranguape,CE,DILMA VANA ROUSSEFF,2,46604,55929,83.3270753991668
2931509,Teofilândia,BA,DILMA VANA ROUSSEFF,2,8916,11308,78.84683409975239
2515807,Serra Redonda,PB,DILMA VANA ROUSSEFF,2,3237,4479,72.27059611520428
2311264,Quiterianópolis,CE,DILMA VANA ROUSSEFF,2,8841,10475,84.40095465393794
2111953,Sucupira do Riachão,MA,DILMA VANA ROUSSEFF,2,2367,2791,84.80831243281978
2110906,São Francisco do Maranhão,MA,DILMA VANA ROUSSEFF,2,5436,6191,87.8048780487805
2414209,Tibau do Sul,RN,DILMA VANA ROUSSEFF,2,4449,7307,60.886820856712745
2902302,Aratuípe,BA,DILMA VANA ROUSSEFF,2,4038,5309,76.05952156715013
2919702,Macarani,BA,DILMA VANA ROUSSEFF,2,4678,8508,54.983544898918666
2917359,Jaborandi,BA,DILMA VANA ROUSSEFF,2,4165,5219,79.80456026058633
2308005,Massapê,CE,DILMA VANA ROUSSEFF,2,13334,20916,63.75023905144387
2100709,Anajatuba,MA,DILMA VANA ROUSSEFF,2,11157,12431,89.75142788190813
2410009,Pilões,RN,DILMA VANA ROUSSEFF,2,2225,2455,90.63136456211812
2102150,Brejo de Areia,MA,DILMA VANA ROUSSEFF,2,3427,4448,77.04586330935251
2104651,Governador Newton Bello,MA,DILMA VANA ROUSSEFF,2,3948,4758,82.97604035308953
2708105,Santana do Mundaú,AL,DILMA VANA ROUSSEFF,2,3954,5452,72.52384446074835
